ID,Dept,Number,Call,Credits,Taken,Undergrads,Name,Department,Culpa,,
ECONW4413,,,21911,3,14,4,Econometrics of Time Series,Economics,,,
IEORE4733,IEOR,4733,14698,3,258,16,Algorithmic Trading,Industrial Eng/Operations Res.,,,
MATHG4073,,,26728,3,18,0,Quant Mthds In Investment Mgmt,Math,,,
PHYSG6092,,,27526,4,8,0,Electromagnetic Theory,Physics,6071,,
CHEMG4232,,,63011,4,3,0,Intro to Molecular Modeling,Chemistry,,,
MSAEE4202,APAM,4202,23401,3,149,16,Thermodynamcs-Reactn In Solids,Applied Physics/Math,,,
PHYSG6082,,,14581,3,28,0,Condensed Matter Physics I,Physics,,,
APAME9301,APAM,9301,96948,12,13,0,Doctoral Research,Other,,,
PHYSG6037,,,64474,4,11,2,Quantum Mechanics I,Physics,2200,,
MTFCG0002,,,88882,0,1,0,P/T Mat and Facilities Morn,Other,,,
MECEE4501,MECE,4501,69278,3,62,5,Geometrical Modeling,Mechanical Engineering,,,
EEMEE6601,MECE,6601,26851,3,279,17,Intro to Control Theory,Electrical Engineering,5561,,
MECEE4058,MECE,4058,88299,3,141,19,Mechatronics and Embedded M,Mechanical Engineering,,,
MECEE4068,MECE,4068,87149,0,87,15,Mechatroncs-Embedded Micro Lab,Mechanical Engineering,,,
COMSW4172,COMS,4172,63700,3,114,24,3D Ui and Augmented Reality,Computer Science,,,
MECEE6614,MECE,6614,17303,3,46,1,Adv Tpc: Robotics/Mech Synthes,Mechanical Engineering,,,
CSEEE6861,COMS,6861,91797,3,73,5,Cad of Digital Systems,Computer Science,,,
FINCB8314,,,13707,3,6,0,Real Estate Finance,Business,,,
IEORE4723,IEOR,4723,60283,1,103,1,For Exch/Relatd Derivatvs Inst,Industrial Eng/Operations Res.,,,
STATW4840,,,16043,3,22,4,Theory of Interest,Statistics,6419,,
MECEE6400,MECE,6400,72847,3,109,11,Advanced Machine Dynamics,Mechanical Engineering,,,
CSORE4010,IEOR,4010,63249,3,35,4,Graph Theory: Combinatl View,Other,5679,,
COMSE6737,COMS,6737,18792,3,66,0,Biometrics,Computer Science,,,
EAEEE6208,EAEE,6208,76531,3,7,0,Combustion Chemistry and Process,Earth/Environmental Engineering,,,
CIEEE4252,EAEE,4252,70321,3,125,36,Environmental Engineering,Other,6716,,
CHAPE4120,CHEN,4120,18436,3,121,8,Statistical Mechanics,Other,,,
CHENE4330,CHEN,4330,27097,3,260,6,Advanced Chemical Kinetics,Chemical Engineering,,,
CHENE4800,CHEN,4800,12743,3,88,7,Protein Engineering,Chemical Engineering,,,
BIOTW4180,,,16238,3,119,44,Entrepreneurship In Biotech,Other,6007,,
BMENE4590,BMEN,4590,93401,3,71,30,Biomems: Cell/Molecular Applic,BioMedical Engineering,,,
CHENE4780,CHEN,4780,92102,3,38,7,Quant Methods In Cell Biology,Chemical Engineering,,,
CHENE8100,CHEN,8100,25782,3,13,4,Topics In Biology,Chemical Engineering,,,
BINFG4013,,,76296,3,4,0,Biological Sequence Analysis,Other,,,
CHENE4110,VDEO,4110,67651,3,274,5,Transport Phenomena III,Chemical Engineering,,,
APPHE4501,APAM,4501,73450,0,50,1,Medical Hlth Phys Tutorial,Applied Physics/Math,,,
APPHE4330,APAM,4330,28647,3,44,3,Radiobiology For Med Phys,Applied Physics/Math,,,
APPHE4711,APAM,4711,81801,3,24,0,Rad Instrument/Measurement Lab,Applied Physics/Math,,,
EHSCP9330,,,62702,3,10,0,Diagnostic Radiologicl Physics,Other,,,
MECEE4302,MECE,4302,29531,3,117,12,Advanced Thermodynamics,Mechanical Engineering,,,
MECEE4608,MECE,4608,11402,3,97,9,Manufacturing Processes,Mechanical Engineering,5961,,
MECEE4609,MECE,4609,12201,3,213,27,Computer Aided Manufacturing,Mechanical Engineering,,,
EECSE6892,ELEN,6892,98250,3,107,7,Bayes Models Mach Learn,Other,,,
COMSW4772,COMS,4772,27599,3,311,27,Advanced Machine Learning,Computer Science,,,
COMSW1007,COMS,1007,95848,3,197,119,Object-Oriented Prog/Des-Java,Computer Science,2906,,
COMSW3203,COMS,3203,60869,3,617,344,Combinatorics/Graph Theor,Computer Science,397,,
CSEEW3827,COMS,3827,10788,3,652,313,Fundamentals of Computer Org,Computer Science,4251,,
COMSW3134,COMS,3134,77536,3,763,366,Data Structures In Java,Computer Science,4,,
COMSW3157,COMS,3157,88537,4,661,332,Advanced Programming,Computer Science,4758,,
COMSE6121,COMS,6121,16998,3,24,3,Reliable Software,Computer Science,,,
DRANB8850,,,92798,3,46,0,Mse Game-Theoretc Bus Strategy,Other,,,
OPMNB8833,,,86282,3,43,0,Mse Managerial Negotiations,Other,,,
IEORE4560,IEOR,4560,93151,3,142,16,The Lean Launch Pad,Industrial Eng/Operations Res.,,,
STATW4640,,,13709,3,27,8,Bayesian Statistics,Statistics,,,
EAEEE4200,EAEE,4200,21549,3,8,1,Production-Inorganic Materials,Earth/Environmental Engineering,,,
CHEEE4252,EAEE,4252,69720,3,119,33,Intro-Surface and Colloid Chem,Other,,,
CHEEE6252,EAEE,6252,74695,3,19,4,Adv Surface/Colloid Chemistry,Other,,,
MSAEE3103,APAM,3103,18445,3,124,75,Elements of Materials Science,Applied Physics/Math,2713,,
MSAEE4215,APAM,4215,27999,3,158,16,Mech Behavior of Materials,Applied Physics/Math,,,
MECEE4604,MECE,4604,75357,3,180,22,Product Design For Mfg,Mechanical Engineering,,,
APMAE4300,APAM,4300,18148,3,375,73,Comput Math: Intro-Numercl Meth,Applied Physics/Math,1629,,
BMENE4000,BMEN,4000,66648,3,44,13,Spc Topics In Biomedical Engin,BioMedical Engineering,,,
BMENE9100,BMEN,9100,20965,3,185,5,Masters Research,BioMedical Engineering,,,
BMENE9700,BMEN,9700,98349,0,309,8,Biomedical Engineering Seminar,BioMedical Engineering,,,
EEBME6091,ELEN,6091,73500,3,5,0,Neuromorphic Engineering,Other,,,
ELENE4830,ELEN,4830,77901,3,159,12,Digital Image Processing,Electrical Engineering,3688,,
ELENE6002,ELEN,6002,78543,3,167,4,Advanced Projects,Electrical Engineering,,,
ELENE6350,ELEN,6350,83248,3,44,6,Vlsi Design Laboratory,Electrical Engineering,,,
ELENE6920,ELEN,6920,73309,3,27,1,Topic Vlsi For Signal Pro,Electrical Engineering,,,
BIOCW4512,,,13008,3,3,2,Molecular Biology,Other,2629,,
BIOLW4400,,,73460,4,9,3,Computational Genomics,Biology,,,
BIOLW4031,,,63965,3,4,1,Genetics,Biology,,,
IEORE6613,IEOR,6613,14638,4,65,6,Optimization I,Industrial Eng/Operations Res.,,,
IEORE6711,IEOR,6711,29393,4,64,3,Stochastic Modeling I,Industrial Eng/Operations Res.,,,
IEORE9101,IEOR,9101,22946,4,17,0,Research,Industrial Eng/Operations Res.,,,
STATG6509,,,11845,3,25,5,Foundations of Graphicl Models,Statistics,,,
IEORE6614,IEOR,6614,21599,4,49,1,Optimization II,Industrial Eng/Operations Res.,,,
IEORE6712,IEOR,6712,22447,4,45,1,Stochastic Modeling II,Industrial Eng/Operations Res.,,,
BMENE8001,BMEN,8001,75785,3,8,0,Topics In Nanobiotcehnology,BioMedical Engineering,,,
CHENE9400,CHEN,9400,81780,3,209,6,Masters Research,Chemical Engineering,,,
CIENE3125,CEEM,3125,10786,3,203,73,Structural Design,Civil Engineering,,,
CIENE3126,CEEM,3126,14284,1,191,70,Computer-Aided Structrl Design,Civil Engineering,,,
CIENE3127,CEEM,3127,12809,3,123,46,Structural Design Projects,Civil Engineering,6814,,
CIENE4213,CEEM,4213,69052,3,132,9,Buckling of Structures,Civil Engineering,,,
CIENE4022,CEEM,4022,60800,3,99,10,Bridge Design and Management,Civil Engineering,,,
STATW4240,,,83150,3,312,15,Data Mining,Statistics,5714,,
BMEBW4020,,,19285,3,74,8,Comp Neuro: Circuits In Brain,Other,,,
COMSE6253,COMS,6253,70953,3,8,0,Adv Tpcs-Comput Learning Thry,Computer Science,,,
ELENE6302,ELEN,6302,11326,3,34,1,Mos Transistors,Electrical Engineering,,,
EEBME9070,ELEN,9070,23001,3,25,3,Optics In Neurosci/Cardiology,Other,,,
ELENE9403,ELEN,9403,29706,3,1,0,Seminar In Photonics,Electrical Engineering,,,
CIENE4242,CEEM,4242,65719,3,36,2,Geotechnical Earthquake Engin,Civil Engineering,6689,,
COMSE6118,COMS,6118,92600,3,29,10,"Operating Systems, II",Computer Science,,,
COMSE9800,COMS,9800,97252,6,5,3,Directed Research In Comp Sci,Computer Science,,,
SDEVU6260,,,61201,3,2,0,Disasters and Development,Other,,,
CIENE4212,CEEM,4212,24706,3,14,3,Structural Assessmnt and Failure,Civil Engineering,,,
IEORE4708,IEOR,4708,78047,3,21,0,Important Papers In Fin,Industrial Eng/Operations Res.,,,
ECONW4213,,,27296,3,12,2,Advanced Macroeconomics,Economics,,,
CIEEE4163,CEEM,4163,70998,3,127,19,Environmental Engin: Wastewater,Other,,,
CIENE9101,CEEM,9101,76299,1,242,10,Civil Engineering Research,Civil Engineering,,,
EAEEE4255,EAEE,4255,73952,3,19,0,River and Coastal Hydrodynamics,Earth/Environmental Engineering,6671,,
EAEEE4350,EAEE,4350,67002,3,44,3,Planng/Mgt-Urban Hydrolgc Syst,Earth/Environmental Engineering,,,
EAEEE4006,EAEE,4006,62998,3,128,26,Fld Methods For Environ Engin,Earth/Environmental Engineering,,,
CIENE4235,CEEM,4235,92804,3,37,5,Multi-Hazard Design of Structures,Civil Engineering,,,
APMAE9102,APAM,9102,25522,3,4,0,Research II,Applied Physics/Math,,,
MATHG6429,,,14529,4,1,0,Partial Differential Equations,Math,,,
APMAE6301,APAM,6301,21099,3,41,8,Analytic Methods For Pde'S,Applied Physics/Math,6339,,
APPHE4200,VDEO,4200,64703,3,54,14,Physics of Fluids,Applied Physics/Math,4077,,
MECEE6313,MECE,6313,10703,3,86,7,Advanced Heat Transfer,Mechanical Engineering,6826,,
ECIAW4100,,,15984,3,106,11,Mgmt and Develop of Water S,Other,,,
CHENE4620,CHEN,4620,61863,3,140,12,Intro-Polymers/Soft Materials,Chemical Engineering,,,
EAEEE6150,EAEE,6150,68448,3,138,3,Industrial Catalysis,Earth/Environmental Engineering,,,
EAEEE4190,EAEE,4190,11361,3,110,13,Photovoltaic Systems Engin,Earth/Environmental Engineering,,,
EAEEE4003,EAEE,4003,23171,3,135,31,Intro to Aquatic Chemistry,Earth/Environmental Engineering,,,
MSAEE4206,APAM,4206,20108,3,141,14,Elec and Magnetic Prop of Solids,Applied Physics/Math,2712,,
EAEEE4361,EAEE,4361,12634,3,38,4,Econ-Earth Resource Industries,Earth/Environmental Engineering,6010,,
EAEEE4257,EAEE,4257,22798,3,94,5,Envir Data Analysis and Modeling,Earth/Environmental Engineering,6500,,
EAEEE6210,EAEE,6210,87148,3,12,2,Quant Environmtl Risk Analysis,Earth/Environmental Engineering,,,
EESCW4924,,,21246,3,10,4,Intro to Atmospheric Chemistry,Earth/Environmental Science,,,
EAEEE4550,EAEE,4550,28097,3,176,7,Catalysis of Emissions Control,Earth/Environmental Engineering,,,
INAFU6325,,,77404,3,1,0,Energy Modeling,International & public affairs,,,
COMSE6232,COMS,6232,12050,3,44,9,Analysis of Algorithms II,Computer Science,,,
IEORE4405,IEOR,4405,87596,3,212,65,Production Scheduling,Industrial Eng/Operations Res.,,,
IEORE4406,IEOR,4406,21552,3,7,0,"Fac Loc,Routing,Network Design",Industrial Eng/Operations Res.,5673,,
PHEDC1002,,,23552,1,1781,857,Physical Ed: Volleyball,Physical Education,5265,,
PHYSC1494,,,81197,3,330,218,Intro to Experimental Phys-Lab,Physics,1163,,
BMENE6003,BMEN,6003,10129,3,161,4,Comp Modeling-Physiol Systems,BioMedical Engineering,,,
BMENE4150,BMEN,4150,87799,3,10,5,The Cell As a Machine,BioMedical Engineering,,,
MECEE4610,MECE,4610,72216,3,124,12,Adv Manufacturing Processes,Mechanical Engineering,,,
IEORE4735,IEOR,4735,67195,3,144,4,Intro to Structure/Hybrid Prod,Industrial Eng/Operations Res.,,,
STATW4606,,,60897,3,32,10,Elementry Stochastic Processes,Statistics,,,
CHENE6620,CHEN,6620,98445,3,11,0,Phys Chem of Macromolecules,Chemical Engineering,,,
CHENE4640,CHEN,4640,80537,3,26,0,Polymer Surfaces and Interfaces,Chemical Engineering,,,
DROMB8123,IEOR,8123,60802,3,95,2,Mse Demand and Supply Analytics,Other,,,
FINCB8306,,,76485,3,226,0,Capital Markets and Investments,Business,,,
DROMB8107,,,91098,3,179,4,Service Operations Management,Other,,,
DROMB8510,IEOR,8510,10898,3,147,2,Managerial Negotiations,Other,,,
MECEE4431,VDEO,4431,67225,3,41,11,Space Vehicle Dynamics/Control,Mechanical Engineering,,,
MEEME6432,MECE,6432,60909,3,22,5,Small-Scale Mech Behavior,Other,,,
CHEEE4530,EAEE,4530,28696,3,86,24,Corrosion of Metals,Other,,,
ECONB8214,,,63692,3,1,0,Business In Society: Doing Wel,Economics,,,
ELENE6880,ELEN,6880,21850,3,31,1,Mimo Wireless Communicati,Electrical Engineering,,,
MECEE8990,MECE,8990,91199,3,6,0,Small Scale Mech Behavior,Mechanical Engineering,,,
MECEE6100,MECE,6100,66065,3,69,4,Advanced Mechanics of Fluids,Mechanical Engineering,6745,,
MECEE6104,MECE,6104,76901,3,91,4,Case Studies-Comput Fluid Dyn,Mechanical Engineering,,,
MEBME4439,MECE,4439,70023,3,71,3,Modeling and Id of Dynamic Syst,Other,,,
IEORE4718,IEOR,4718,86449,3,198,6,Intro-Implied Volatilty,Industrial Eng/Operations Res.,,,
COMSW4121,COMS,4121,19353,3,94,8,Computer Systems For Data Science,Computer Science,,,
IEORE4600,IEOR,4600,92596,3,196,78,Applied Integer Programming,Industrial Eng/Operations Res.,3540,,
COMSE0002,COMS,2,81536,0,55,32,Systems-Track,Computer Science,,,
COMSW3998,COMS,3998,73353,2,190,123,Undergrad Projects In Comp Sci,Computer Science,,,
POLSV1501,,,66846,3,10,3,Intro to Comparative Politics,Political Science,1902,,
POLSV1511,,,13466,0,10,3,Intro-Comparative Politcs-Disc,Political Science,,,
POLSV1601,,,17746,3,17,8,International Politics,Political Science,102,,
RELIV2803,,,94259,3,5,1,Religion 101,Religion,5509,,
CIENE4241,CEEM,4241,72851,3,90,10,Geotechncl Engneerng Fundmntls,Civil Engineering,,,
POLSG4845,,,84696,4,4,1,Nat Security Strat of Mid East,Political Science,,,
MECEE4305,MECE,4305,23353,3,136,23,Mech of Propulsion,Mechanical Engineering,,,
SUMAK4260,,,61447,3,6,0,Dynamics of Energy Efficiency,Continuing Education,5996,,
ELENE4702,ELEN,4702,28789,3,120,7,Digital Communications,Electrical Engineering,5124,,
ELENE6316,ELEN,6316,97050,3,110,5,Analog Systems In Vlsi,Electrical Engineering,,,
ELENE6314,ELEN,6314,23985,3,28,2,Adv Communication Circuits,Electrical Engineering,,,
CSEEW4823,COMS,4823,27334,3,231,20,Advanced Logic Design,Computer Science,6038,,
STATW4440,,,98602,3,20,3,Lin Regress/Time Series Mthds,Statistics,,,
STATG6503,,,67219,3,15,2,Stat Inf/Time-Series Modelling,Statistics,,,
ECONV3025,,,8879,3,232,97,Financial Economics,Economics,1913,,
APPHE6319,APAM,6319,65802,3,44,2,Clin Nuclear Medicine Physics,Applied Physics/Math,,,
APPHE4710,APAM,4710,20308,3,41,1,Rad Instrument/Measurement Lab,Applied Physics/Math,,,
APPHE6330,APAM,6330,91199,3,47,2,Diagnostic Radiology Physics,Applied Physics/Math,,,
APPHE6365,APAM,6365,81498,3,21,0,Nuclear Medicine Practicum,Applied Physics/Math,,,
APBME4650,APAM,4650,86782,3,70,4,Anatomy For Physicists and Engr,Other,,,
APPHE6333,APAM,6333,87191,3,35,1,Radiation Therapy Phys Pract,Applied Physics/Math,,,
APPHE6336,APAM,6336,87149,3,17,2,Adv Tpcs In Radiation Therapy,Applied Physics/Math,,,
IEORE4620,IEOR,4620,21686,3,201,38,Pricing Models For Fin Engin,Industrial Eng/Operations Res.,5808,,
EAEEE3999,EAEE,3999,60824,2,84,21,Undergraduate Project II,Earth/Environmental Engineering,,,
ELENE1201,ELEN,1201,98350,3,750,376,Intro-Electrical Engineering,Electrical Engineering,4125,,
MSAEE4090,APAM,4090,86304,3,144,17,Nanotechnology,Applied Physics/Math,,,
CIENE4134,CEEM,4134,76101,3,69,6,Construction Industry Law,Civil Engineering,,,
CIENE6131,CEEM,6131,81098,3,50,2,Quant Risk Mgmt Infrastructure,Civil Engineering,,,
FINCB6302,,,26455,3,121,0,Capital Mrkts and Invest,Business,6042,,
IEORE4208,IEOR,4208,10534,3,108,22,Sem In Human Factors Design,Industrial Eng/Operations Res.,,,
APPHE4110,APAM,4110,92752,3,30,5,Modern Optics,Applied Physics/Math,,,
APPHE4300,APAM,4300,26797,3,80,23,Applied Electrodynamics,Applied Physics/Math,1462,,
PHYSG6036,,,27564,4,6,0,Statistical Mechanics,Physics,,,
ENGIE4800,ENGI,4800,19706,3,25,3,Data Science Capstone and Ethics,Other,,,
CIENE0001,CEEM,1,18347,0,104,45,Geotechnical/Structural Track,Civil Engineering,,,
CIENE3128,CEEM,3128,28538,4,210,61,Design Projects,Civil Engineering,5195,,
CIENE3141,CEEM,3141,69276,4,191,69,Soil Mechanics,Civil Engineering,,,
ENMEE3114,CEEM,3114,89536,4,175,63,Experimental Mech of Materials,Civil Engineering,,,
ENMEE3332,CEEM,3332,62033,3,96,34,A First Crse/Finite Elements,Civil Engineering,,,
MECEE4304,MECE,4304,74799,3,194,25,Turbomachinery,Mechanical Engineering,,,
MECEE6103,MECE,6103,77537,3,54,4,Compressible Flow,Mechanical Engineering,,,
MECEE9000,MECE,9000,65036,3,107,10,Graduate Research and Study I,Mechanical Engineering,,,
MEIEE4810,MECE,4810,97397,3,54,32,Intro to Human Space Flight,Other,,,
HISTX3116,,,8898,3,4,3,Filthy Lucre: a Hist of M,History,,,
SIEOW3600,,,68447,4,442,228,Intro Probability/Statistics,Industrial Eng/Operations Res.,2936,,
BMENE4550,BMEN,4550,87650,3,16,0,Micro/Nano Struct Cell Eng,BioMedical Engineering,,,
SPANG6244,,,73254,3,1,0,Fiction and Poesis,Spanish & Portuguese,,,
BIOLW4073,,,66864,3,6,0,Cellular/Molecular Immunology,Biology,,,
BMMEE4702,BMEN,4702,29598,3,9,0,Adv Musculoskeletal Biomechncs,Other,,,
GERMX1210,,,7495,2,2,0,Interm Grammar Rev and Pron,Other,,,
CIENE6333,CEEM,6333,25524,3,18,2,Finite Element Analysis II,Civil Engineering,,,
CIENE9500,CEEM,9500,64532,0,6,0,Departmental Seminar,Civil Engineering,,,
COMSW1004,COMS,1004,93658,3,605,340,Intro-Comput Sci/Prog In Java,Computer Science,3807,,
MECEE9500,MECE,9500,93198,0,40,1,Graduate Seminar,Mechanical Engineering,,,
RESIG0001,,,99991,0,6,0,1-Residence Unit Morn,Other,,,
ARCHV3101,,,4466,4,9,4,Arch Reprsentation: Abstraction,Architecture,2092,,
CIENE3304,CEEM,3304,16250,3,93,27,Ind Studies-Civil Engin-Senior,Civil Engineering,,,
GRAPE3115,CEEM,3115,22210,3,172,75,Adv Computer Modeling/Animatn,Other,,,
ELENE4411,ELEN,4411,14574,3,95,7,Fundamentals of Photonics,Electrical Engineering,5274,,
IEORE4720,IEOR,4720,77557,0,198,1,Commodity Derivatives,Industrial Eng/Operations Res.,,,
CHENE3810,CHEN,3810,25846,3,215,64,Chem Eng and Applied Chem Lab,Chemical Engineering,,,
CHENE4320,CHEN,4320,25847,3,108,11,Molecular Phenomena-Chem Engi,Chemical Engineering,5381,,
CHENE4510,CHEN,4510,62032,4,154,20,Process and Product Design I,Chemical Engineering,,,
ENGLW4791,,,82279,3,2,0,Visionary Dramas,English & Comp-Lit,6262,,
COMSE6123,COMS,6123,15857,3,7,2,Prog Environmnt-Software Tools,Computer Science,,,
JOURJ6002,,,90800,3,24,0,Frontiers Comput Journ,Other,,,
MATHV3025,,,89279,3,67,24,"Making, Breaking Codes",Math,4993,,
IEORE4731,IEOR,4731,87796,3,138,4,Credit Risk/Credit Derivatives,Industrial Eng/Operations Res.,,,
CIENE6132,CEEM,6132,81397,3,15,0,Adv Syst/Tech-Civil Eng/Constr,Civil Engineering,,,
CIENE4135,CEEM,4135,13026,3,130,6,Strategic Mgt-Design and Constr,Civil Engineering,6565,,
CIENE4136,CEEM,4136,16047,3,109,2,Entrepreneurshp-Civ Eng/Constr,Civil Engineering,,,
COMSE9910,COMS,9910,79040,6,33,2,Graduate Research I,Computer Science,,,
MSAEE4207,APAM,4207,26199,3,24,3,Lattice Vibes and Crystal Defcts,Applied Physics/Math,,,
BMENE4410,BMEN,4410,16828,3,41,8,Prin of Ultrasound In Medicine,BioMedical Engineering,,,
BMENE4002,BMEN,4002,72250,3,313,126,Quant Physiology II: Organ Syst,BioMedical Engineering,4220,,
BMENE4540,BMEN,4540,71098,3,3,0,Bioelectrochemistry,BioMedical Engineering,,,
BMENE4001,BMEN,4001,19112,3,280,125,Quantitative Physiology I,BioMedical Engineering,513,,
BMENE4501,BMEN,4501,24725,3,164,50,Tissue Engineering I,BioMedical Engineering,3185,,
APMAE6302,APAM,6302,20943,3,14,4,Numerical Analysis of Pde'S,Applied Physics/Math,,,
ECONX3035,,,4588,4,5,0,Intermedte Microeconomc Theory,Economics,5646,,
CIEEE3260,CEEM,3260,60864,3,155,64,Engineer For Devp Communities,Other,,,
ECONX3019,,,2843,3,8,2,Labor Economics,Economics,6553,,
ECONW4020,,,75459,3,21,3,Economics of Information,Economics,3675,,
BMENE4894,BMEN,4894,67571,3,68,14,Biomedical Imaging,BioMedical Engineering,5626,,
ELENE4511,ELEN,4511,25784,3,97,13,Power Systems Analysis,Electrical Engineering,6611,,
CIEEE4260,CEEM,4260,18181,4,13,1,Urban Ecology Studio,Other,,,
MATHW4061,,,21492,3,105,39,Intro-Modern Analysis I,Math,72,,
EHSCP6300,,,66398,3,7,0,Environmental Hlth Sciences,Other,,,
EHSCP8304,,,18748,3,3,0,Pub Hlth Impacts-Climate Chge,Other,,,
EHSCP8317,,,77002,3,1,0,Frameworks For Envir Hlth Pol,Other,,,
EHSCP8329,,,84029,3,6,0,"Water,Sanitation and Hum Health",Other,,,
EHSCP8371,,,85029,3,1,0,Public Health Gis,Other,,,
FRENW1102,,,61246,4,56,26,Elementary French II,French,5120,,
FRENW1201,,,23830,4,30,14,Intermediate French I,French,351,,
PHILG6255,,,28291,3,1,0,Kant'S Critique of Pure Reason,Philosophy,,,
PHILG6801,,,75348,3,1,0,Aesthetics and Politics,Philosophy,,,
ELENE6888,ELEN,6888,27652,3,70,3,Intro to Lte and Wimax Syst,Electrical Engineering,,,
FINCB8315,,,29662,1,2,0,Game Theory and Business,Business,,,
IEORE4578,IEOR,4578,76050,0,228,2,Prof Development For Ms and E,Industrial Eng/Operations Res.,,,
MGMTB8510,,,16855,3,96,2,Mse Managerial Negotiations,Other,,,
MGMTB8559,,,62459,1,5,0,Social Entrepreneurship: Globa,Other,,,
BUECB8220,,,68789,3,2,0,The Private Sector and Internati,Other,,,
FINCB8368,,,60277,3,22,2,Security Analysis,Business,,,
BUECB8224,,,26217,3,10,0,Energy and Resource Economics,Other,,,
IEORE4576,IEOR,4576,85950,3,136,2,Tpcs In Or: Programming,Industrial Eng/Operations Res.,,,
LAWL6347,,,89531,3,2,0,Capital Market Regulations,Other,,,
CHNSC1101,,,11379,5,28,15,Elementary Chinese,East Asian Lang. & Cult.,1417,,
COMSE6902,COMS,6902,28351,3,28,0,Thesis,Computer Science,,,
CHNSC1102,,,26442,5,31,14,Elementary Chinese,East Asian Lang. & Cult.,5461,,
BMENE4420,BMEN,4420,26264,3,84,16,Signal Modeling,BioMedical Engineering,6678,,
BMENE6000,BMEN,6000,23649,3,37,1,Graduate Special Topic,BioMedical Engineering,,,
